order_id,order_date,region,product,channel,customer,units,unit_price,revenue,is_renewal
ORD-000270,2025-09-24,North America,Growth,Self-serve,Baird-Sanchez,11,226.26,2488.86,False
ORD-000271,2025-12-02,Latin America,Starter,Direct,"Thomas, Lee and Greene",12,42.53,510.36,False
ORD-000272,2025-05-10,Latin America,Starter,Partner,"Suarez, Shields and Hill",6,54.31,325.86,True
ORD-000273,2024-12-19,Latin America,Starter,Self-serve,Morgan-French,9,49.91,449.19,True
ORD-000274,2025-04-22,North America,Starter,Partner,Hoover-Campbell,3,43.07,129.21,True
ORD-000275,2025-01-28,MEA,Growth,Partner,Monroe-Carpenter,6,224.89,1349.34,False
ORD-000276,2024-07-13,Europe,Growth,Outbound,"Burns, Hernandez and Ryan",8,221.63,1773.04,False
ORD-000277,2024-04-02,Latin America,Growth,Partner,Cook-Hines,4,203.98,815.92,True
ORD-000278,2024-10-15,Latin America,Growth,Outbound,Gibson-Morris,5,201.19,1005.95,False
ORD-000279,2025-03-17,Europe,Enterprise,Self-serve,Pollard and Sons,7,1438.71,10070.97,False
ORD-000280,2025-08-06,MEA,Starter,Self-serve,"Reyes, Chase and Jenkins",2,47.33,94.66,False
ORD-000281,2025-07-17,Asia Pacific,Scale,Direct,Garner-Thornton,3,570.12,1710.36,False
ORD-000282,2026-03-24,Asia Pacific,Growth,Self-serve,Hughes-Alvarado,3,181.03,543.09,False
ORD-000283,2025-05-27,North America,Starter,Partner,"Pollard, Simpson and Johnson",12,46.55,558.6,False
ORD-000284,2025-04-12,Europe,Growth,Partner,"Sanford, Rivera and Garcia",6,224.75,1348.5,True
ORD-000285,2025-02-06,MEA,Scale,Self-serve,Garcia-Lozano,10,474.51,4745.1,False
ORD-000286,2025-06-29,Latin America,Scale,Self-serve,Bowen Group,8,546.27,4370.16,False
ORD-000287,2025-11-20,North America,Add-on: AI,Self-serve,"Booker, Jones and Harrington",12,165.63,1987.56,False
ORD-000288,2025-09-03,Latin America,Starter,Partner,Morgan-Schwartz,12,42.4,508.8,False
ORD-000289,2025-06-20,MEA,Scale,Outbound,"Miller, Murphy and Craig",3,547.15,1641.45,True
ORD-000290,2025-08-09,North America,Starter,Outbound,"James, Stewart and Higgins",6,47.81,286.86,False
ORD-000291,2024-07-27,Latin America,Growth,Outbound,Brennan-Johnson,12,212.58,2550.96,False
ORD-000292,2025-06-15,Europe,Growth,Outbound,Young Ltd,9,191.65,1724.85,False
ORD-000293,2025-04-15,MEA,Starter,Self-serve,Bright-Francis,11,53.0,583.0,False
ORD-000294,2025-10-20,Asia Pacific,Growth,Partner,Good-Hodges,4,185.81,743.24,True
ORD-000295,2024-10-31,Asia Pacific,Scale,Outbound,"Brennan, Wallace and Benson",6,495.98,2975.88,False
ORD-000296,2026-03-25,Asia Pacific,Starter,Outbound,Williams Inc,7,53.68,375.76,False
ORD-000297,2024-05-29,Asia Pacific,Starter,Direct,Howard-Jordan,6,55.23,331.38,False
ORD-000298,2026-02-04,Latin America,Starter,Self-serve,Schmidt PLC,9,51.88,466.92,True
ORD-000299,2025-09-22,MEA,Starter,Direct,"Sparks, Jackson and Miller",11,54.96,604.56,True
ORD-000300,2024-08-26,North America,Starter,Self-serve,Harvey-Allen,12,48.59,583.08,False
ORD-000301,2024-05-20,North America,Add-on: AI,Partner,"Thomas, Murray and King",7,155.83,1090.81,False
ORD-000302,2025-05-02,Latin America,Scale,Self-serve,Estrada-Nolan,6,466.88,2801.28,True
ORD-000303,2026-02-26,North America,Scale,Partner,Santana-Byrd,9,534.73,4812.57,False
ORD-000304,2024-02-08,Europe,Growth,Partner,Jones LLC,1,228.68,228.68,False
ORD-000305,2025-05-22,Europe,Add-on: Analytics,Self-serve,"Evans, Hayden and Vaughn",1,84.43,84.43,False
ORD-000306,2024-04-19,Asia Pacific,Starter,Outbound,Bruce-Gonzalez,3,54.16,162.48,False
ORD-000307,2024-07-16,North America,Starter,Outbound,Castaneda-Rodriguez,11,45.43,499.73,True
ORD-000308,2026-01-24,Asia Pacific,Scale,Partner,Armstrong-Andrews,3,515.61,1546.83,False
ORD-000309,2025-02-19,Latin America,Growth,Direct,"Phillips, Spence and Barrett",7,209.1,1463.7,True
ORD-000310,2024-05-23,Latin America,Starter,Partner,Smith-Grimes,1,45.48,45.48,True
ORD-000311,2026-02-10,Asia Pacific,Add-on: Analytics,Self-serve,"Beltran, Lozano and Mcgee",10,105.62,1056.2,True
ORD-000312,2025-10-31,Asia Pacific,Scale,Direct,Parsons-Hall,11,441.85,4860.35,True
ORD-000313,2025-02-19,MEA,Add-on: Analytics,Self-serve,Robinson-Lee,12,87.64,1051.68,False
ORD-000314,2024-10-29,Asia Pacific,Growth,Partner,Byrd-Le,3,197.7,593.1,False
ORD-000315,2025-09-12,Asia Pacific,Growth,Outbound,"Becker, Taylor and Davis",9,217.03,1953.27,False
ORD-000316,2026-02-19,Europe,Scale,Direct,"Lucas, Parker and Alexander",9,491.03,4419.27,False
ORD-000317,2024-03-20,MEA,Starter,Partner,"Diaz, Anderson and Browning",10,49.54,495.4,True
ORD-000318,2025-06-16,Latin America,Starter,Partner,Burgess-Thompson,12,50.22,602.64,True
ORD-000319,2025-06-06,Latin America,Scale,Outbound,Buchanan LLC,3,500.98,1502.94,False
ORD-000320,2024-02-29,MEA,Growth,Self-serve,"Shaw, Nelson and Martin",12,170.45,2045.4,True
ORD-000321,2024-01-04,Europe,Growth,Direct,Coffey-Phillips,7,189.72,1328.04,True
ORD-000322,2024-03-02,North America,Add-on: AI,Outbound,Brock-Mcdonald,1,139.48,139.48,True
ORD-000323,2024-05-18,Latin America,Growth,Outbound,Taylor and Sons,8,221.07,1768.56,False
ORD-000324,2025-01-19,North America,Scale,Partner,"Ramsey, Whitney and Coffey",11,552.93,6082.23,True
ORD-000325,2025-07-04,Latin America,Growth,Partner,"Diaz, Gibbs and Smith",1,214.29,214.29,False
ORD-000326,2025-04-19,MEA,Growth,Outbound,"Martinez, Richardson and Curry",4,183.93,735.72,False
ORD-000327,2024-10-09,Europe,Add-on: Analytics,Direct,Richards-Carson,1,108.19,108.19,False
ORD-000328,2026-02-23,North America,Starter,Direct,Rodriguez-Hall,2,50.38,100.76,False
ORD-000329,2025-11-19,North America,Starter,Direct,Harvey PLC,7,48.1,336.7,False
ORD-000330,2026-02-11,North America,Starter,Self-serve,Herman-Walker,4,53.64,214.56,False
ORD-000331,2024-11-22,MEA,Growth,Self-serve,Reid Group,4,187.17,748.68,True
ORD-000332,2025-11-07,MEA,Starter,Self-serve,"Turner, Ortiz and Taylor",5,42.55,212.75,False
ORD-000333,2026-01-22,Europe,Growth,Outbound,Torres Group,9,198.74,1788.66,False
ORD-000334,2025-10-20,Latin America,Scale,Self-serve,Davis PLC,12,486.47,5837.64,True
ORD-000335,2025-01-20,Europe,Scale,Outbound,Price LLC,4,551.3,2205.2,True
ORD-000336,2025-12-25,Europe,Scale,Direct,"Avery, Horton and Fernandez",9,485.93,4373.37,False
ORD-000337,2025-06-26,Europe,Growth,Self-serve,"Newton, Moore and Perry",4,188.87,755.48,True
ORD-000338,2025-04-05,Asia Pacific,Starter,Partner,Bass PLC,1,45.6,45.6,False
ORD-000339,2025-09-09,North America,Enterprise,Partner,Crosby-Ramirez,10,1599.87,15998.7,False
ORD-000340,2025-05-05,Europe,Enterprise,Self-serve,"Wood, Ramos and Sampson",5,1704.52,8522.6,True
ORD-000341,2024-07-13,North America,Scale,Outbound,Garcia-Jennings,4,528.29,2113.16,False
ORD-000342,2025-02-10,Europe,Growth,Self-serve,"Winters, Newman and Brown",7,196.99,1378.93,False
ORD-000343,2024-11-11,Asia Pacific,Growth,Outbound,Lopez-Martinez,8,175.04,1400.32,False
ORD-000344,2025-04-25,Asia Pacific,Add-on: Analytics,Self-serve,Davis-Lewis,6,96.44,578.64,False
ORD-000345,2024-08-14,Europe,Starter,Outbound,"Harper, Smith and Buchanan",5,43.89,219.45,False
ORD-000346,2025-01-23,MEA,Enterprise,Outbound,Zhang PLC,9,1568.53,14116.77,False
ORD-000347,2024-09-20,Latin America,Add-on: AI,Outbound,Jones PLC,8,134.17,1073.36,False
ORD-000348,2024-06-22,Europe,Scale,Outbound,Willis and Sons,3,561.41,1684.23,False
ORD-000349,2025-10-19,North America,Growth,Direct,Schroeder-Kramer,11,172.05,1892.55,True
ORD-000350,2024-05-20,Europe,Starter,Partner,"Smith, Garrison and Thomas",1,44.87,44.87,False
ORD-000351,2024-03-02,MEA,Growth,Outbound,Fernandez and Sons,11,198.27,2180.97,True
ORD-000352,2025-07-18,Latin America,Starter,Self-serve,Guerrero Inc,9,56.02,504.18,True
ORD-000353,2025-12-15,Latin America,Scale,Partner,Smith and Sons,2,561.58,1123.16,False
ORD-000354,2024-09-03,Europe,Growth,Self-serve,"Morris, Thompson and Williams",6,185.11,1110.66,False
ORD-000355,2025-01-17,Latin America,Growth,Partner,"Fisher, Wilson and Brown",12,182.63,2191.56,False
ORD-000356,2024-03-23,North America,Starter,Outbound,Strickland-Palmer,7,49.77,348.39,True
ORD-000357,2024-01-10,Europe,Starter,Outbound,Hayes and Sons,11,53.18,584.98,False
ORD-000358,2024-04-07,MEA,Add-on: Analytics,Partner,"Williams, Logan and Camacho",4,110.92,443.68,False
ORD-000359,2025-08-03,Latin America,Starter,Direct,"Turner, Schneider and Johnson",11,55.26,607.86,False
ORD-000360,2025-07-31,North America,Starter,Self-serve,Boone-Simmons,1,55.78,55.78,False
ORD-000361,2026-02-09,Latin America,Add-on: Analytics,Self-serve,Henry Group,3,100.9,302.7,False
ORD-000362,2025-02-02,MEA,Starter,Partner,Lam LLC,12,52.3,627.6,False
ORD-000363,2024-12-20,North America,Starter,Partner,"Hernandez, Martinez and Weber",2,46.66,93.32,False
ORD-000364,2025-09-01,Latin America,Add-on: AI,Self-serve,"Kelley, Nguyen and Vang",1,155.0,155.0,False
ORD-000365,2025-04-06,Latin America,Starter,Outbound,"Phillips, Wagner and Jordan",7,44.38,310.66,False
ORD-000366,2025-01-24,North America,Scale,Self-serve,"Wilson, Pena and Rich",4,530.9,2123.6,True
ORD-000367,2024-06-06,Latin America,Scale,Partner,"Le, Lewis and Hayes",12,482.48,5789.76,False
ORD-000368,2024-04-03,North America,Add-on: Analytics,Outbound,Gutierrez Group,6,106.76,640.56,True
ORD-000369,2024-03-30,Europe,Growth,Outbound,Perry-Davis,2,170.72,341.44,False
ORD-000370,2024-04-05,MEA,Growth,Self-serve,Edwards-Scott,7,169.89,1189.23,False
ORD-000371,2026-03-08,North America,Scale,Partner,Mcdaniel Group,10,502.16,5021.6,False
ORD-000372,2024-06-22,Europe,Starter,Self-serve,Davis Inc,8,43.8,350.4,True
ORD-000373,2024-10-09,Latin America,Starter,Direct,Reynolds Ltd,6,45.35,272.1,True
ORD-000374,2025-10-02,Latin America,Growth,Partner,"Watson, Anderson and Brown",8,175.54,1404.32,True
ORD-000375,2025-02-09,Asia Pacific,Enterprise,Outbound,"Hoffman, Santiago and Jenkins",6,1472.12,8832.72,False
ORD-000376,2025-10-28,MEA,Starter,Self-serve,"Pugh, Henderson and Moon",10,55.58,555.8,True
ORD-000377,2024-11-17,Europe,Add-on: AI,Self-serve,Schmitt PLC,5,159.5,797.5,False
ORD-000378,2025-08-12,Europe,Starter,Self-serve,Bell-Lane,7,47.02,329.14,False
ORD-000379,2024-07-23,MEA,Add-on: AI,Partner,Moore Group,11,160.96,1770.56,True
ORD-000380,2026-01-14,Latin America,Add-on: Analytics,Partner,Boone LLC,8,107.84,862.72,False
ORD-000381,2024-03-11,Latin America,Scale,Partner,"Richardson, Farmer and Andrews",11,469.48,5164.28,True
ORD-000382,2024-06-06,Latin America,Scale,Direct,Bruce-Villegas,8,572.46,4579.68,False
ORD-000383,2025-02-14,MEA,Growth,Outbound,"Austin, Day and Johnson",9,171.34,1542.06,False
ORD-000384,2025-12-19,MEA,Growth,Direct,"Gallegos, Adams and White",2,215.06,430.12,False
ORD-000385,2024-12-29,Europe,Growth,Direct,"Farmer, Dorsey and Bell",10,227.87,2278.7,False
ORD-000386,2025-02-13,Asia Pacific,Add-on: AI,Outbound,Kane PLC,2,127.12,254.24,True
ORD-000387,2025-06-06,MEA,Growth,Partner,"Morales, Thomas and Schultz",8,191.48,1531.84,False
ORD-000388,2025-11-26,MEA,Scale,Partner,Davis PLC,6,573.51,3441.06,False
ORD-000389,2024-10-29,Latin America,Add-on: Analytics,Direct,Bennett Group,2,108.84,217.68,False
ORD-000390,2024-12-22,Asia Pacific,Starter,Partner,Moore-Collins,9,48.75,438.75,False
ORD-000391,2025-03-24,Latin America,Starter,Self-serve,Frank-Bradley,1,53.56,53.56,True
ORD-000392,2024-12-17,North America,Scale,Partner,Ware and Sons,12,460.66,5527.92,True
ORD-000393,2024-06-12,Asia Pacific,Growth,Outbound,Webster Inc,4,216.78,867.12,False
ORD-000394,2024-07-09,Latin America,Growth,Partner,"Miller, Ramos and Coleman",8,204.5,1636.0,False
ORD-000395,2025-12-22,Europe,Starter,Direct,"Ramos, Nelson and Fischer",10,43.15,431.5,False
ORD-000396,2024-07-10,Asia Pacific,Starter,Outbound,Reed Inc,2,45.51,91.02,False
ORD-000397,2025-06-24,Asia Pacific,Growth,Outbound,Gregory-Watkins,10,175.97,1759.7,False
ORD-000398,2025-04-13,MEA,Starter,Self-serve,"Estrada, Williams and Foster",10,50.33,503.3,False
ORD-000399,2024-11-16,North America,Starter,Direct,"Brown, Harris and Dougherty",3,47.14,141.42,True
ORD-000400,2025-02-01,Latin America,Growth,Outbound,Duran LLC,7,180.24,1261.68,False
ORD-000401,2025-12-11,Europe,Growth,Outbound,Wilson-Jimenez,5,177.53,887.65,True
ORD-000402,2025-04-06,MEA,Starter,Self-serve,Thompson-James,1,48.77,48.77,True
ORD-000403,2025-01-28,MEA,Growth,Outbound,"Hall, Hansen and Barnett",7,210.03,1470.21,False
ORD-000404,2025-03-30,Latin America,Starter,Direct,Jones-Hensley,4,45.94,183.76,True
ORD-000405,2025-07-04,Asia Pacific,Starter,Outbound,Graham Group,10,52.57,525.7,False
ORD-000406,2025-07-16,MEA,Starter,Direct,Atkins PLC,5,53.04,265.2,False
ORD-000407,2025-01-10,MEA,Scale,Direct,Berry-Mckinney,12,490.22,5882.64,True
ORD-000408,2025-03-11,North America,Scale,Partner,Roberts-Sullivan,5,555.11,2775.55,True
ORD-000409,2024-09-26,Asia Pacific,Enterprise,Direct,Jackson-Meza,8,1663.27,13306.16,True
ORD-000410,2024-08-30,Europe,Scale,Self-serve,Collier-Gillespie,12,515.51,6186.12,False
ORD-000411,2025-09-22,Europe,Scale,Partner,Kim Inc,1,509.49,509.49,False
ORD-000412,2025-09-03,MEA,Starter,Self-serve,Graham Group,5,50.07,250.35,False
ORD-000413,2025-06-10,North America,Starter,Outbound,"Miller, Harrell and Reese",1,56.24,56.24,False
ORD-000414,2024-05-09,Europe,Starter,Self-serve,Cook and Sons,4,52.84,211.36,False
ORD-000415,2025-05-16,Europe,Growth,Self-serve,Dixon Inc,11,193.88,2132.68,False
ORD-000416,2025-10-10,North America,Growth,Self-serve,"Hicks, Bullock and Bailey",12,225.05,2700.6,False
ORD-000417,2025-05-14,Asia Pacific,Growth,Direct,"Mullen, Brewer and Hernandez",12,227.19,2726.28,False
ORD-000418,2025-12-15,Asia Pacific,Enterprise,Outbound,Thomas and Sons,4,1709.52,6838.08,False
ORD-000419,2025-05-21,Asia Pacific,Starter,Self-serve,Morrison Ltd,6,49.7,298.2,True
ORD-000420,2025-05-11,Asia Pacific,Enterprise,Direct,Thompson Ltd,1,1318.93,1318.93,False
ORD-000421,2025-04-15,North America,Starter,Partner,Marshall-Elliott,8,48.36,386.88,False
ORD-000422,2025-03-14,Europe,Add-on: AI,Partner,"Cole, Glass and Cunningham",11,140.14,1541.54,False
ORD-000423,2024-10-07,North America,Scale,Self-serve,"Downs, Morris and Maddox",2,479.82,959.64,False
ORD-000424,2024-06-18,North America,Growth,Self-serve,Hernandez-Jones,12,210.91,2530.92,True
ORD-000425,2025-11-02,North America,Scale,Direct,Welch-Hogan,4,495.53,1982.12,True
ORD-000426,2024-08-19,MEA,Scale,Direct,"Brown, Romero and Collins",1,528.28,528.28,False
ORD-000427,2025-03-08,Europe,Growth,Partner,Johnson-Wood,7,174.48,1221.36,False
ORD-000428,2024-04-15,Asia Pacific,Growth,Self-serve,Jones-Lin,3,192.0,576.0,False
ORD-000429,2024-05-16,Europe,Starter,Direct,Gilbert PLC,10,51.21,512.1,False
ORD-000430,2026-01-09,Europe,Growth,Partner,Ford-Spencer,7,205.93,1441.51,False
ORD-000431,2024-08-10,North America,Enterprise,Partner,"Huang, Cole and Pacheco",2,1539.28,3078.56,False
ORD-000432,2025-03-15,Asia Pacific,Scale,Partner,"Lopez, Jacobs and Mason",5,520.65,2603.25,True
ORD-000433,2025-09-07,MEA,Scale,Self-serve,Hayes LLC,12,428.17,5138.04,False
ORD-000434,2024-11-04,Europe,Growth,Partner,"Miller, Lucas and Williams",12,192.54,2310.48,False
ORD-000435,2026-03-13,Europe,Growth,Direct,"Kim, Gonzales and Mills",4,198.98,795.92,False
ORD-000436,2025-06-24,North America,Add-on: AI,Self-serve,Cox LLC,3,143.94,431.82,False
ORD-000437,2025-03-06,Asia Pacific,Growth,Partner,Ortiz-Morgan,8,226.13,1809.04,False
ORD-000438,2024-01-18,MEA,Starter,Self-serve,"Williams, Mccoy and Cook",4,42.24,168.96,True
ORD-000439,2026-03-19,Latin America,Growth,Outbound,Davis-Gregory,7,211.05,1477.35,True
ORD-000440,2025-07-03,MEA,Growth,Self-serve,King-York,2,187.65,375.3,False
ORD-000441,2024-07-27,Europe,Growth,Outbound,"Marks, Cook and Aguilar",10,207.02,2070.2,False
ORD-000442,2025-11-28,North America,Starter,Outbound,Rangel LLC,12,55.67,668.04,True
ORD-000443,2024-09-07,North America,Add-on: Analytics,Direct,"Hale, Myers and Larson",8,102.34,818.72,True
ORD-000444,2025-11-13,Europe,Starter,Partner,Collins Group,12,41.82,501.84,False
ORD-000445,2024-12-21,MEA,Growth,Self-serve,"Conner, Li and Santiago",3,191.35,574.05,False
ORD-000446,2024-10-02,North America,Scale,Direct,"Osborn, Gaines and Davis",6,544.97,3269.82,True
ORD-000447,2024-03-06,Asia Pacific,Scale,Direct,"Henderson, Cox and Cox",8,492.29,3938.32,False
ORD-000448,2025-05-26,MEA,Starter,Partner,Bean LLC,5,53.02,265.1,False
ORD-000449,2025-11-21,North America,Starter,Direct,Lee-Cooke,1,54.27,54.27,True
ORD-000450,2024-02-17,Latin America,Growth,Partner,Jones Inc,3,224.74,674.22,False
ORD-000451,2025-07-20,Latin America,Starter,Partner,"Wise, Conley and Stephenson",7,55.11,385.77,True
ORD-000452,2024-03-20,MEA,Growth,Direct,Stanley PLC,3,182.47,547.41,False
ORD-000453,2024-02-17,Latin America,Starter,Outbound,Harper and Sons,5,53.02,265.1,True
ORD-000454,2024-03-29,MEA,Growth,Self-serve,White Ltd,4,186.56,746.24,False
ORD-000455,2026-01-27,MEA,Starter,Self-serve,"Lamb, Martin and Kim",10,55.94,559.4,False
ORD-000456,2026-03-05,Europe,Scale,Partner,Diaz-Ball,3,425.1,1275.3,False
ORD-000457,2024-08-26,MEA,Starter,Direct,Bishop-Goodwin,6,41.67,250.02,False
ORD-000458,2026-01-25,Asia Pacific,Starter,Partner,Young-Allen,7,48.88,342.16,True
ORD-000459,2024-05-25,Asia Pacific,Starter,Partner,Mckee-Lee,9,47.72,429.48,False
ORD-000460,2025-04-14,North America,Growth,Partner,"Valentine, Joyce and Murray",11,218.1,2399.1,True
ORD-000461,2025-08-04,North America,Growth,Partner,Strickland-Shaw,4,186.56,746.24,False
ORD-000462,2026-03-31,Latin America,Scale,Self-serve,Burch-Montoya,6,491.93,2951.58,True
ORD-000463,2024-07-26,Europe,Scale,Direct,"Taylor, Wright and Davidson",3,439.97,1319.91,False
ORD-000464,2024-11-17,Latin America,Starter,Self-serve,Spencer-Garcia,4,48.29,193.16,False
ORD-000465,2024-05-02,North America,Starter,Self-serve,"Rosales, Mitchell and Hines",12,51.89,622.68,True
ORD-000466,2024-12-01,Europe,Starter,Partner,Cole-Palmer,6,47.47,284.82,True
ORD-000467,2024-11-02,Asia Pacific,Scale,Partner,Davis-Lozano,1,566.68,566.68,False
ORD-000468,2025-07-23,MEA,Starter,Outbound,Wilkerson-Arias,2,53.47,106.94,True
ORD-000469,2024-01-13,North America,Enterprise,Partner,Brown-Shaw,3,1363.25,4089.75,False
ORD-000470,2025-12-03,North America,Growth,Self-serve,Hughes Inc,2,170.45,340.9,True
ORD-000471,2025-10-23,Latin America,Scale,Direct,Walker-Flores,6,442.49,2654.94,False
ORD-000472,2024-02-21,Europe,Add-on: Analytics,Outbound,Combs Ltd,12,95.88,1150.56,True
ORD-000473,2025-11-30,Latin America,Starter,Partner,Moody-Taylor,3,45.69,137.07,False
ORD-000474,2024-06-01,North America,Growth,Partner,Lowery-Kennedy,11,186.77,2054.47,False
ORD-000475,2025-07-17,Latin America,Starter,Self-serve,Blake Group,7,43.67,305.69,True
ORD-000476,2026-03-27,MEA,Starter,Direct,Gilbert-Bullock,7,53.14,371.98,False
ORD-000477,2025-07-11,Latin America,Starter,Self-serve,Scott and Sons,7,45.63,319.41,True
ORD-000478,2025-09-03,Europe,Starter,Self-serve,"Bentley, Lynch and Henderson",1,53.54,53.54,False
ORD-000479,2025-01-01,MEA,Add-on: AI,Partner,Young-Martinez,2,137.73,275.46,True
ORD-000480,2025-06-30,North America,Scale,Partner,Barnes PLC,10,550.87,5508.7,False
ORD-000481,2024-12-29,Europe,Starter,Self-serve,Brown-Copeland,12,51.91,622.92,False
ORD-000482,2024-01-29,Asia Pacific,Add-on: Analytics,Partner,Carlson-Smith,10,112.32,1123.2,False
ORD-000483,2025-05-19,MEA,Starter,Outbound,"Andrews, Higgins and Carter",1,42.98,42.98,True
ORD-000484,2024-08-12,North America,Growth,Direct,Mendez and Sons,6,223.95,1343.7,True
ORD-000485,2024-05-13,Asia Pacific,Scale,Self-serve,"Butler, Beck and Miller",1,427.43,427.43,False
ORD-000486,2024-05-25,North America,Enterprise,Self-serve,Jones-Fox,2,1442.15,2884.3,False
ORD-000487,2025-02-09,MEA,Starter,Self-serve,"Hartman, Romero and Smith",6,43.66,261.96,True
ORD-000488,2025-03-23,Latin America,Growth,Partner,Williams-Hughes,12,226.98,2723.76,False
ORD-000489,2025-09-20,Asia Pacific,Starter,Partner,King-Smith,7,46.16,323.12,False
ORD-000490,2024-05-10,Europe,Scale,Outbound,Cooper Ltd,10,429.0,4290.0,False
ORD-000491,2025-09-18,Europe,Growth,Direct,"Fuller, Ingram and Moss",8,177.55,1420.4,False
ORD-000492,2024-08-31,Asia Pacific,Add-on: AI,Partner,Anderson-Bell,11,166.22,1828.42,True
ORD-000493,2025-12-26,Asia Pacific,Growth,Self-serve,Li-Thompson,4,184.05,736.2,True
ORD-000494,2024-09-19,North America,Scale,Direct,"Marshall, Dominguez and Welch",7,489.75,3428.25,False
ORD-000495,2024-06-19,Latin America,Growth,Outbound,Brown Group,6,201.75,1210.5,True
ORD-000496,2025-05-05,MEA,Scale,Partner,Carter Inc,3,491.71,1475.13,False
ORD-000497,2024-02-04,Asia Pacific,Starter,Self-serve,Blackwell LLC,2,42.74,85.48,True
